time,timestamp,key,TOTAL_VOLUME,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,OPEN_PRICE,REGULAR_MARKET_LAST_PRICE,REGULAR_MARKET_TRADE_TIME,REGULAR_MARKET_TRADE_DAY,REGULAR_MARKET_NET_CHANGE,QUOTE_TIME_IN_LONG,TRADE_TIME_IN_LONG
2021-03-29 13:38:26.260559-04:00,1617039506230,TSLA,19442970,,,,,611.79,48206,,-6.92,1617038606193,1617038606138
2021-03-29 13:38:26.770015-04:00,1617039506735,TSLA,19443021,,,,,,,,,1617038606688,
2021-03-29 13:38:27.322772-04:00,1617039507289,TSLA,19443427,,,,,611.75,48207,,-6.96,1617038607159,1617038607169
2021-03-29 13:38:27.873552-04:00,1617039507848,TSLA,19444234,,,,,611.65,,,-7.06,1617038607700,1617038607242
2021-03-29 13:38:28.400517-04:00,1617039508371,TSLA,19444655,,,,,611.74,,,-6.97,1617038608194,1617038607844
2021-03-29 13:38:28.918727-04:00,1617039508889,TSLA,19444667,,,,,,,,,1617038608610,
2021-03-29 13:38:29.449764-04:00,1617039509422,TSLA,19444909,,,,,611.7,48208,,-7.01,1617038609128,1617038608807
2021-03-29 13:38:29.999359-04:00,1617039509968,TSLA,19444914,,,,,,,,,1617038609679,
2021-03-29 13:38:30.518602-04:00,1617039510483,TSLA,19444922,,,,,,,,,1617038610441,
2021-03-29 13:38:31.092849-04:00,1617039511047,TSLA,19444924,,,,,,,,,1617038610799,
2021-03-29 13:38:31.615506-04:00,1617039511584,TSLA,19444925,,,,,,,,,1617038611456,
2021-03-29 13:38:32.147867-04:00,1617039512121,TSLA,19445067,,,,,,,,,1617038611922,
2021-03-29 13:38:32.683133-04:00,1617039512653,TSLA,19445538,,,,,611.81,48212,,-6.9,1617038612426,1617038612193
2021-03-29 13:38:33.247364-04:00,1617039513217,TSLA,,,,,,,,,,1617038612920,
2021-03-29 13:38:33.789682-04:00,1617039513751,TSLA,19445551,,,,,,,,,1617038613522,
2021-03-29 13:38:34.315174-04:00,1617039514285,TSLA,19445813,,,,,611.93,48213,,-6.78,1617038614168,1617038613822
2021-03-29 13:38:34.827203-04:00,1617039514793,TSLA,19445916,,,,,,,,,1617038614598,
2021-03-29 13:38:35.395620-04:00,1617039515350,TSLA,19446337,,,,,611.805,48214,,-6.905,1617038615138,1617038614822
2021-03-29 13:38:35.911714-04:00,1617039515884,TSLA,19448688,,,,,612.13,48215,,-6.58,1617038615709,1617038615708
2021-03-29 13:38:36.419623-04:00,1617039516392,TSLA,19448807,,,,,,,,,1617038615710,
2021-03-29 13:38:36.953145-04:00,1617039516911,TSLA,19449070,,,,,,,,,1617038616672,
2021-03-29 13:38:37.444260-04:00,1617039517418,TSLA,19449076,,,,,,,,,1617038616822,
2021-03-29 13:38:37.985777-04:00,1617039517957,TSLA,19449103,,,,,,,,,1617038617604,
2021-03-29 13:38:38.529045-04:00,1617039518490,TSLA,19449172,,,,,,,,,1617038618351,
2021-03-29 13:38:39.053535-04:00,1617039519024,TSLA,19449184,,,,,,,,,1617038618813,
2021-03-29 13:38:39.589722-04:00,1617039519557,TSLA,19449664,,,,,,,,,1617038619403,
2021-03-29 13:38:40.095050-04:00,1617039520067,TSLA,19449778,,,,,,,,,1617038619942,
2021-03-29 13:38:40.642814-04:00,1617039520616,TSLA,19449884,,,,,612.248,48220,,-6.462,1617038620161,1617038620112
2021-03-29 13:38:41.208849-04:00,1617039521168,TSLA,19450326,,,,,612.01,,,-6.7,1617038620926,1617038620681
2021-03-29 13:38:41.759518-04:00,1617039521727,TSLA,19450330,,,,,,,,,1617038621194,
2021-03-29 13:38:42.309081-04:00,1617039522268,TSLA,19457639,,,,,611.84,48222,,-6.87,1617038622164,1617038622136
2021-03-29 13:38:42.817037-04:00,1617039522791,TSLA,19458016,,,,,611.88,,,-6.83,1617038622688,1617038622234
2021-03-29 13:38:43.381813-04:00,1617039523342,TSLA,19458179,,,,,,,,,1617038623185,
2021-03-29 13:38:43.874464-04:00,1617039523848,TSLA,19458608,,,,,611.84,48223,,-6.87,1617038623710,1617038623232
2021-03-29 13:38:44.385438-04:00,1617039524358,TSLA,19458779,,,,,611.928,,,-6.782,1617038624032,1617038623784
2021-03-29 13:38:44.897015-04:00,1617039524866,TSLA,19459041,,,,,611.8547,48224,,-6.8553,1617038624628,1617038624310
2021-03-29 13:38:45.404423-04:00,1617039525371,TSLA,19459117,,,,,,,,,1617038625025,
2021-03-29 13:38:45.926054-04:00,1617039525900,TSLA,19459130,,,,,,,,,1617038625581,
2021-03-29 13:38:46.440154-04:00,1617039526412,TSLA,19459564,,,,,612.185,48226,,-6.525,1617038626141,1617038626058
2021-03-29 13:38:46.979530-04:00,1617039526938,TSLA,19459566,,,,,,,,,1617038626660,
2021-03-29 13:38:47.534108-04:00,1617039527488,TSLA,19459571,,,,,,,,,1617038626834,
2021-03-29 13:38:48.037138-04:00,1617039528011,TSLA,19459616,,,,,,,,,1617038627928,
2021-03-29 13:38:48.578292-04:00,1617039528545,TSLA,19459621,,,,,,,,,1617038628463,
2021-03-29 13:38:49.095716-04:00,1617039529069,TSLA,19460105,,,,,,,,,1617038628960,
2021-03-29 13:38:49.651728-04:00,1617039529617,TSLA,19460113,,,,,,,,,1617038629420,
2021-03-29 13:38:50.182884-04:00,1617039530157,TSLA,19460160,,,,,,,,,1617038629716,
2021-03-29 13:38:50.708055-04:00,1617039530679,TSLA,19460246,,,,,,,,,1617038630440,
2021-03-29 13:38:51.260278-04:00,1617039531222,TSLA,19460265,,,,,,,,,1617038630891,
2021-03-29 13:38:51.780373-04:00,1617039531744,TSLA,19460284,,,,,,,,,1617038631606,
2021-03-29 13:38:52.300655-04:00,1617039532271,TSLA,19460596,,,,,612.22,48231,,-6.49,1617038632202,1617038631802
2021-03-29 13:38:52.830880-04:00,1617039532787,TSLA,19460598,,,,,,,,,1617038632703,
2021-03-29 13:38:53.359786-04:00,1617039533333,TSLA,19460835,,,,,612.38,48233,,-6.33,1617038633128,1617038633028
2021-03-29 13:38:53.877910-04:00,1617039533845,TSLA,19460856,,,,,,,,,1617038633665,
2021-03-29 13:38:54.392609-04:00,1617039534356,TSLA,19460919,,,,,,,,,1617038634078,
2021-03-29 13:38:54.912546-04:00,1617039534881,TSLA,19461486,,,,,612.21,48234,,-6.5,1617038634635,1617038634500
2021-03-29 13:38:55.441351-04:00,1617039535407,TSLA,19461637,,,,,612.09,,,-6.62,1617038635169,1617038634920
2021-03-29 13:38:55.999006-04:00,1617039535967,TSLA,19461716,,,,,,,,,1617038635708,
2021-03-29 13:38:56.515868-04:00,1617039536485,TSLA,19461877,,,,,,,,,1617038636053,
2021-03-29 13:38:57.041801-04:00,1617039537012,TSLA,19462274,,,,,612.04,48236,,-6.67,1617038636964,1617038636888
2021-03-29 13:38:57.607476-04:00,1617039537561,TSLA,19462411,,,,,612.02,48237,,-6.69,1617038637380,1617038637076
2021-03-29 13:38:58.115561-04:00,1617039538089,TSLA,19462498,,,,,,,,,1617038637961,
2021-03-29 13:38:58.649696-04:00,1617039538613,TSLA,19462500,,,,,,,,,1617038638459,
2021-03-29 13:38:59.162657-04:00,1617039539128,TSLA,19462541,,,,,,,,,1617038638959,
2021-03-29 13:38:59.675862-04:00,1617039539642,TSLA,19462556,,,,,,,,,1617038639451,
2021-03-29 13:39:00.193797-04:00,1617039540149,TSLA,19462678,,,,,612.04,48239,,-6.67,1617038639907,1617038639533
2021-03-29 13:39:00.692562-04:00,1617039540652,TSLA,19462783,,,,,611.99,48240,,-6.72,1617038640430,1617038640430
2021-03-29 13:39:01.208316-04:00,1617039541180,TSLA,19462896,,,,,,,,,1617038640911,
2021-03-29 13:39:01.752324-04:00,1617039541722,TSLA,19462996,,,,,612.015,48241,,-6.695,1617038641439,1617038641373
2021-03-29 13:39:02.291350-04:00,1617039542253,TSLA,19463085,,,,,,,,,1617038642218,
2021-03-29 13:39:02.809657-04:00,1617039542779,TSLA,19463306,,,,,612.145,48242,,-6.565,1617038642632,1617038642398
2021-03-29 13:39:03.347769-04:00,1617039543319,TSLA,19463324,,,,,,,,,1617038643210,
2021-03-29 13:39:03.885110-04:00,1617039543854,TSLA,19463862,,,,,612.11,48243,,-6.6,1617038643649,1617038643625
2021-03-29 13:39:04.421084-04:00,1617039544394,TSLA,19463878,,,,,,,,,1617038644128,
2021-03-29 13:39:04.962911-04:00,1617039544915,TSLA,19464670,,,,,612.38,48244,,-6.33,1617038644637,1617038644524
2021-03-29 13:39:05.524471-04:00,1617039545455,TSLA,19464973,,,,,,,,,1617038645214,1617038644909
2021-03-29 13:39:06.005647-04:00,1617039545975,TSLA,19467836,,,,,612.105,48245,,-6.605,1617038645705,1617038645653
2021-03-29 13:39:06.559415-04:00,1617039546527,TSLA,19468157,,,,,612.24,48246,,-6.47,1617038646410,1617038646408
2021-03-29 13:39:07.081439-04:00,1617039547049,TSLA,19468970,,,,,612.1709,,,-6.5391,1617038646889,1617038646786
2021-03-29 13:39:07.618448-04:00,1617039547591,TSLA,19469023,,,,,,,,,1617038647410,
2021-03-29 13:39:08.131248-04:00,1617039548104,TSLA,19469039,,,,,,,,,1617038647965,
2021-03-29 13:39:08.641625-04:00,1617039548616,TSLA,19469240,,,,,612.2183,48248,,-6.4917,1617038648464,1617038648305
2021-03-29 13:39:09.157088-04:00,1617039549129,TSLA,19469252,,,,,,,,,1617038648848,
2021-03-29 13:39:09.721775-04:00,1617039549650,TSLA,19469269,,,,,,,,,1617038649421,
2021-03-29 13:39:10.208564-04:00,1617039550182,TSLA,19469287,,,,,,,,,,
2021-03-29 13:39:10.760993-04:00,1617039550735,TSLA,19469408,,,,,612.21,48250,,-6.5,,1617038650178
2021-03-29 13:39:11.280090-04:00,1617039551250,TSLA,19469716,,,,,612.23,,,-6.48,,1617038650786
2021-03-29 13:39:11.814954-04:00,1617039551785,TSLA,19470082,,,,,,,,,1617038651711,
2021-03-29 13:39:12.356248-04:00,1617039552325,TSLA,19470282,,,,,612.36,48252,,-6.35,1617038652177,1617038652218
2021-03-29 13:39:12.888127-04:00,1617039552862,TSLA,19470679,,,,,612.3081,,,-6.4019,1617038652628,1617038652693
2021-03-29 13:39:13.409313-04:00,1617039553374,TSLA,19470689,,,,,,,,,1617038653004,
2021-03-29 13:39:13.913989-04:00,1617039553881,TSLA,19470714,,,,,,,,,1617038653624,
2021-03-29 13:39:14.435792-04:00,1617039554398,TSLA,19472677,,,,,612.38,48253,,-6.33,1617038654218,1617038653907
2021-03-29 13:39:14.977901-04:00,1617039554942,TSLA,19472977,,,,,612.43,48254,,-6.28,1617038654721,1617038654369
2021-03-29 13:39:15.514502-04:00,1617039555485,TSLA,19472979,,,,,,,,,1617038655066,
2021-03-29 13:39:16.044576-04:00,1617039556012,TSLA,19473382,,,,,612.46,48255,,-6.25,1617038655897,1617038655360
2021-03-29 13:39:16.554849-04:00,1617039556527,TSLA,19474387,,,,,612.4001,48256,,-6.3099,1617038656435,1617038656288
2021-03-29 13:39:17.091701-04:00,1617039557065,TSLA,19474388,,,,,,,,,1617038656965,
2021-03-29 13:39:17.625420-04:00,1617039557592,TSLA,19474438,,,,,,,,,1617038657456,
2021-03-29 13:39:18.147581-04:00,1617039558121,TSLA,19474725,,,,,612.448,48257,,-6.262,1617038657881,1617038657885
2021-03-29 13:39:18.665846-04:00,1617039558632,TSLA,19475377,,,,,612.31,48258,,-6.4,1617038658371,1617038658340
2021-03-29 13:39:19.213483-04:00,1617039559185,TSLA,19475410,,,,,,,,,1617038658796,
2021-03-29 13:39:19.723326-04:00,1617039559698,TSLA,19475437,,,,,,,,,1617038659470,
2021-03-29 13:39:20.280084-04:00,1617039560251,TSLA,19475635,,,,,612.26,48260,,-6.45,1617038660212,1617038660181
2021-03-29 13:39:20.795573-04:00,1617039560762,TSLA,19475910,,,,,612.13,,,-6.58,1617038660709,1617038660380
2021-03-29 13:39:21.337953-04:00,1617039561310,TSLA,19475911,,,,,,,,,1617038660942,
2021-03-29 13:39:21.850840-04:00,1617039561824,TSLA,19475921,,,,,,,,,1617038661688,
2021-03-29 13:39:22.369933-04:00,1617039562340,TSLA,19477496,,,,,612.1488,48262,,-6.5612,1617038662204,1617038662056
2021-03-29 13:39:22.900195-04:00,1617039562874,TSLA,19477558,,,,,,,,,1617038662713,
2021-03-29 13:39:23.452437-04:00,1617039563424,TSLA,19477661,,,,,612.07,,,-6.64,1617038663188,1617038662896
2021-03-29 13:39:23.992998-04:00,1617039563964,TSLA,19477680,,,,,,,,,1617038663485,
2021-03-29 13:39:24.544996-04:00,1617039564511,TSLA,19478142,,,,,612.04,48263,,-6.67,1617038664467,1617038663741
2021-03-29 13:39:25.056914-04:00,1617039565017,TSLA,19478196,,,,,,,,,1617038664908,
2021-03-29 13:39:25.569109-04:00,1617039565532,TSLA,19478212,,,,,,,,,1617038665386,
2021-03-29 13:39:26.085094-04:00,1617039566058,TSLA,19478215,,,,,,,,,1617038665485,
2021-03-29 13:39:26.640472-04:00,1617039566596,TSLA,19478255,,,,,,,,,1617038666472,
2021-03-29 13:39:27.145181-04:00,1617039567120,TSLA,19478396,,,,,,,,,1617038666864,
2021-03-29 13:39:27.686411-04:00,1617039567653,TSLA,19478647,,,,,612.11,48266,,-6.6,1617038667438,1617038666987
2021-03-29 13:39:28.183655-04:00,1617039568158,TSLA,19478651,,,,,,,,,1617038667927,
2021-03-29 13:39:28.739457-04:00,1617039568698,TSLA,19480156,,,,,612.04,48268,,-6.67,1617038668459,1617038668329
2021-03-29 13:39:29.239965-04:00,1617039569208,TSLA,19481560,,,,,611.94,,,-6.77,1617038668946,1617038668897
2021-03-29 13:39:29.758280-04:00,1617039569723,TSLA,19481562,,,,,,,,,1617038669470,
2021-03-29 13:39:30.260296-04:00,1617039570232,TSLA,19481967,,,,,611.86,48269,,-6.85,1617038669968,1617038669517
2021-03-29 13:39:30.764898-04:00,1617039570736,TSLA,19482170,,,,,611.92,48270,,-6.79,1617038670472,1617038670353
2021-03-29 13:39:31.285732-04:00,1617039571250,TSLA,19482407,,,,,611.96,,,-6.75,1617038671219,1617038670617
2021-03-29 13:39:31.792788-04:00,1617039571766,TSLA,19482592,,,,,,,,,1617038671663,
2021-03-29 13:39:32.353623-04:00,1617039572311,TSLA,19482943,,,,,612.11,48272,,-6.6,1617038672201,1617038672057
2021-03-29 13:39:32.865921-04:00,1617039572839,TSLA,19482994,,,,,,,,,1617038672713,
2021-03-29 13:39:33.395557-04:00,1617039573369,TSLA,19483099,,,,,,,,,1617038673220,
2021-03-29 13:39:33.931726-04:00,1617039573905,TSLA,,,,,,,,,,1617038673698,
2021-03-29 13:39:34.476458-04:00,1617039574439,TSLA,19483214,,,,,612.17,48273,,-6.54,1617038674156,1617038673952
2021-03-29 13:39:34.994516-04:00,1617039574958,TSLA,19483218,,,,,,,,,1617038674610,
2021-03-29 13:39:35.508184-04:00,1617039575478,TSLA,19483330,,,,,,,,,1617038675215,
2021-03-29 13:39:36.072274-04:00,1617039576037,TSLA,19483424,,,,,,,,,1617038675910,
2021-03-29 13:39:36.599988-04:00,1617039576572,TSLA,19483453,,,,,,,,,1617038676469,
2021-03-29 13:39:37.136290-04:00,1617039577109,TSLA,19483461,,,,,,,,,1617038676929,
2021-03-29 13:39:37.656184-04:00,1617039577627,TSLA,19483478,,,,,,,,,1617038677450,
2021-03-29 13:39:38.189999-04:00,1617039578152,TSLA,19483482,,,,,,,,,1617038677953,
2021-03-29 13:39:38.686469-04:00,1617039578658,TSLA,19483486,,,,,,,,,1617038678451,
2021-03-29 13:39:39.197046-04:00,1617039579166,TSLA,19483506,,,,,,,,,1617038678965,
2021-03-29 13:39:39.696955-04:00,1617039579671,TSLA,19483519,,,,,,,,,1617038679423,
2021-03-29 13:39:40.216951-04:00,1617039580192,TSLA,19483525,,,,,,,,,1617038679585,
2021-03-29 13:39:40.777261-04:00,1617039580738,TSLA,19483578,,,,,,,,,1617038680437,
2021-03-29 13:39:41.277517-04:00,1617039581245,TSLA,19483580,,,,,,,,,1617038680964,
2021-03-29 13:39:41.814689-04:00,1617039581786,TSLA,19483909,,,,,612.08,48281,,-6.63,1617038681666,1617038681665
2021-03-29 13:39:42.337892-04:00,1617039582312,TSLA,19483916,,,,,,,,,1617038682190,
2021-03-29 13:39:42.901698-04:00,1617039582868,TSLA,,,,,,,,,,1617038682723,
2021-03-29 13:39:43.423064-04:00,1617039583395,TSLA,19483929,,,,,,,,,1617038683184,
2021-03-29 13:39:43.933870-04:00,1617039583907,TSLA,19484098,,,,,,,,,1617038683707,
2021-03-29 13:39:44.446701-04:00,1617039584414,TSLA,19484676,,,,,612.01,48284,,-6.7,1617038684205,1617038684148
2021-03-29 13:39:44.948600-04:00,1617039584918,TSLA,19484679,,,,,,,,,1617038684372,
2021-03-29 13:39:45.496434-04:00,1617039585454,TSLA,19485180,,,,,611.8818,,,-6.8282,1617038685219,1617038684951
2021-03-29 13:39:46.017066-04:00,1617039585982,TSLA,19485191,,,,,,,,,1617038685716,
2021-03-29 13:39:46.539880-04:00,1617039586515,TSLA,19485245,,,,,,,,,1617038686289,
2021-03-29 13:39:47.107850-04:00,1617039587073,TSLA,19485472,,,,,612.08,48286,,-6.63,1617038686899,1617038686640
2021-03-29 13:39:47.612599-04:00,1617039587582,TSLA,19485543,,,,,,,,,1617038687465,
2021-03-29 13:39:48.161367-04:00,1617039588135,TSLA,19485645,,,,,612.07,48287,,-6.64,1617038687975,1617038687787
2021-03-29 13:39:48.724864-04:00,1617039588692,TSLA,19485746,,,,,612.1424,48288,,-6.5676,1617038688400,1617038688046
2021-03-29 13:39:49.266335-04:00,1617039589227,TSLA,19485749,,,,,,,,,1617038688718,
2021-03-29 13:39:49.785003-04:00,1617039589754,TSLA,,,,,,,,,,1617038689437,
2021-03-29 13:39:50.297539-04:00,1617039590264,TSLA,19485853,,,,,612.1388,48290,,-6.5712,,1617038690144
2021-03-29 13:39:50.828465-04:00,1617039590797,TSLA,19485879,,,,,,,,,,
2021-03-29 13:39:51.390976-04:00,1617039591347,TSLA,19486208,,,,,612.02,,,-6.69,1617038691045,1617038690963
2021-03-29 13:39:51.896348-04:00,1617039591868,TSLA,19486558,,,,,612.01,48291,,-6.7,1617038691382,1617038691342
2021-03-29 13:39:52.444078-04:00,1617039592400,TSLA,19486583,,,,,,,,,,
2021-03-29 13:39:52.962668-04:00,1617039592935,TSLA,19486605,,,,,,,,,1617038692641,
2021-03-29 13:39:53.484832-04:00,1617039593457,TSLA,,,,,,,,,,1617038693221,
2021-03-29 13:39:54.005757-04:00,1617039593980,TSLA,19486716,,,,,612.06,48293,,-6.65,1617038693723,1617038693350
2021-03-29 13:39:54.570697-04:00,1617039594531,TSLA,19486778,,,,,,,,,1617038694332,
2021-03-29 13:39:55.084006-04:00,1617039595056,TSLA,19486781,,,,,,,,,1617038694712,
2021-03-29 13:39:55.620185-04:00,1617039595579,TSLA,19488247,,,,,612,48295,,-6.71,1617038695397,1617038695290
2021-03-29 13:39:56.143713-04:00,1617039596117,TSLA,19488248,,,,,,,,,1617038695921,
2021-03-29 13:39:56.651282-04:00,1617039596627,TSLA,19488349,,,,,612.02,48296,,-6.69,1617038696453,1617038696412
2021-03-29 13:39:57.179585-04:00,1617039597154,TSLA,19488364,,,,,,,,,1617038696957,
2021-03-29 13:39:57.734082-04:00,1617039597688,TSLA,19488716,,,,,,,,,1617038697434,
2021-03-29 13:39:58.221455-04:00,1617039598193,TSLA,19488717,,,,,,,,,1617038697886,
2021-03-29 13:39:58.752753-04:00,1617039598719,TSLA,19489788,,,,,612.31,48298,,-6.4,1617038698456,1617038698456
2021-03-29 13:39:59.277031-04:00,1617039599239,TSLA,19489798,,,,,,,,,1617038698914,
2021-03-29 13:39:59.820966-04:00,1617039599779,TSLA,19490357,,,,,612.39,48299,,-6.32,1617038699734,1617038699725
2021-03-29 13:40:00.351037-04:00,1617039600312,TSLA,19491115,,,,,612.48,48300,,-6.23,1617038700220,1617038700108
2021-03-29 13:40:00.900133-04:00,1617039600862,TSLA,19491526,,,,,612.6228,,,-6.0872,1617038700729,1617038700559
2021-03-29 13:40:01.446834-04:00,1617039601412,TSLA,19492380,,,,,612.426,48301,,-6.284,1617038701057,1617038701136
2021-03-29 13:40:01.978248-04:00,1617039601944,TSLA,19492481,,,,,,,,,1617038701728,
2021-03-29 13:40:02.485473-04:00,1617039602456,TSLA,19492581,,,,,,,,,1617038702226,
2021-03-29 13:40:02.996102-04:00,1617039602969,TSLA,19492882,,,,,612.52,48302,,-6.19,1617038702734,1617038702532
2021-03-29 13:40:03.529420-04:00,1617039603490,TSLA,19493240,,,,,612.59,,,-6.12,1617038703231,1617038702837
2021-03-29 13:40:04.054760-04:00,1617039604020,TSLA,19493820,,,,,612.73,48303,,-5.98,1617038703907,1617038703521
2021-03-29 13:40:04.586611-04:00,1617039604558,TSLA,19494078,,,,,,,,,1617038704259,
2021-03-29 13:40:05.128464-04:00,1617039605095,TSLA,19494188,,,,,612.745,48304,,-5.965,1617038704677,1617038704586
2021-03-29 13:40:05.685942-04:00,1617039605657,TSLA,19494565,,,,,612.75,48305,,-5.96,1617038705340,1617038705244
2021-03-29 13:40:06.223038-04:00,1617039606194,TSLA,19496569,,,,,612.542,,,-6.168,1617038705950,1617038705912
2021-03-29 13:40:06.749648-04:00,1617039606721,TSLA,19497180,,,,,612.575,48306,,-6.135,1617038706391,1617038706478
2021-03-29 13:40:07.275906-04:00,1617039607244,TSLA,19497266,,,,,,,,,1617038706982,
2021-03-29 13:40:07.813424-04:00,1617039607767,TSLA,19497403,,,,,,,,,1617038707722,
2021-03-29 13:40:08.341789-04:00,1617039608305,TSLA,19497404,,,,,,,,,1617038708229,
2021-03-29 13:40:08.862287-04:00,1617039608834,TSLA,19497409,,,,,,,,,1617038708380,
2021-03-29 13:40:09.430373-04:00,1617039609396,TSLA,19498013,,,,,612.61,48309,,-6.1,1617038709234,1617038709086
2021-03-29 13:40:09.942376-04:00,1617039609910,TSLA,19498048,,,,,,,,,1617038709673,
2021-03-29 13:40:10.526583-04:00,1617039610440,TSLA,19498531,,,,,612.585,48310,,-6.125,1617038710169,1617038710181
2021-03-29 13:40:11.048441-04:00,1617039610991,TSLA,19499682,,,,,612.6211,,,-6.0889,1617038710674,1617038710337
2021-03-29 13:40:11.542658-04:00,1617039611513,TSLA,19500238,,,,,612.74,48311,,-5.97,1617038711432,1617038711112
2021-03-29 13:40:12.102681-04:00,1617039612056,TSLA,19500315,,,,,,,,,1617038711849,
2021-03-29 13:40:12.603228-04:00,1617039612573,TSLA,19500970,,,,,612.7,48312,,-6.01,1617038712378,1617038712431
2021-03-29 13:40:13.163222-04:00,1617039613119,TSLA,19502331,,,,,612.7884,,,-5.9216,1617038712954,1617038712771
2021-03-29 13:40:13.659264-04:00,1617039613634,TSLA,19502735,,,,,612.81,48313,,-5.9,1617038713438,1617038713106
2021-03-29 13:40:14.231461-04:00,1617039614196,TSLA,19502737,,,,,,,,,1617038713860,
2021-03-29 13:40:14.763895-04:00,1617039614733,TSLA,19502739,,,,,,,,,1617038714245,
2021-03-29 13:40:15.311470-04:00,1617039615259,TSLA,19503122,,,,,612.76,48314,,-5.95,1617038715216,1617038714512
2021-03-29 13:40:15.829148-04:00,1617039615799,TSLA,19503198,,,,,,,,,1617038715624,
2021-03-29 13:40:16.363496-04:00,1617039616335,TSLA,19503383,,,,,612.7101,48315,,-5.9999,,1617038715937
2021-03-29 13:40:16.913634-04:00,1617039616884,TSLA,19504055,,,,,612.7817,48316,,-5.9283,1617038716727,1617038716639
2021-03-29 13:40:17.432938-04:00,1617039617391,TSLA,19504056,,,,,,,,,1617038717233,
2021-03-29 13:40:17.958257-04:00,1617039617933,TSLA,19504411,,,,,612.8,48317,,-5.91,1617038717513,1617038717511
2021-03-29 13:40:18.491928-04:00,1617039618453,TSLA,19504738,,,,,612.7683,,,-5.9417,1617038718232,1617038717920
2021-03-29 13:40:18.998608-04:00,1617039618972,TSLA,19504749,,,,,,,,,1617038718629,
2021-03-29 13:40:19.525513-04:00,1617039619484,TSLA,19505342,,,,,612.72,48319,,-5.99,1617038719206,1617038719091
2021-03-29 13:40:20.050553-04:00,1617039620017,TSLA,19505350,,,,,,,,,1617038719861,
2021-03-29 13:40:20.561209-04:00,1617039620532,TSLA,19505618,,,,,612.67,48320,,-6.04,1617038720405,1617038720261
2021-03-29 13:40:21.113515-04:00,1617039621089,TSLA,19505776,,,,,612.5501,,,-6.1599,1617038720785,1617038720695
2021-03-29 13:40:21.646291-04:00,1617039621617,TSLA,19505883,,,,,,,,,1617038721246,
2021-03-29 13:40:22.158912-04:00,1617039622130,TSLA,19505888,,,,,,,,,1617038721940,
2021-03-29 13:40:22.692576-04:00,1617039622663,TSLA,19505898,,,,,,,,,1617038722450,
2021-03-29 13:40:23.206477-04:00,1617039623176,TSLA,19505914,,,,,,,,,1617038722969,
2021-03-29 13:40:23.716235-04:00,1617039623688,TSLA,19506586,,,,,612.695,48323,,-6.015,1617038723468,1617038723291
2021-03-29 13:40:24.233702-04:00,1617039624205,TSLA,19507117,,,,,612.66,,,-6.05,1617038723989,1617038723834
2021-03-29 13:40:24.763858-04:00,1617039624736,TSLA,19507225,,,,,,,,,1617038724485,
2021-03-29 13:40:25.324086-04:00,1617039625288,TSLA,19507554,,,,,,,,,1617038725239,
2021-03-29 13:40:25.837056-04:00,1617039625798,TSLA,19507655,,,,,612.555,48325,,-6.155,1617038725691,1617038725677
2021-03-29 13:40:26.376180-04:00,1617039626348,TSLA,19507656,,,,,,,,,1617038726200,
2021-03-29 13:40:26.916970-04:00,1617039626891,TSLA,19508033,,,,,612.49,48326,,-6.22,1617038726740,1617038726298
2021-03-29 13:40:27.465830-04:00,1617039627439,TSLA,19508184,,,,,,,,,1617038727201,
2021-03-29 13:40:28.022252-04:00,1617039627977,TSLA,19508296,,,,,612.535,48327,,-6.175,1617038727728,1617038727266
2021-03-29 13:40:28.520797-04:00,1617039628487,TSLA,19508800,,,,,612.73,,,-5.98,1617038728228,1617038727809
2021-03-29 13:40:29.058880-04:00,1617039629017,TSLA,19508921,,,,,,,,,1617038728842,
2021-03-29 13:40:29.627440-04:00,1617039629577,TSLA,19508926,,,,,,,,,1617038729475,
2021-03-29 13:40:30.110513-04:00,1617039630082,TSLA,19509569,,,,,612.47,48329,,-6.24,1617038729905,1617038729890
2021-03-29 13:40:30.630272-04:00,1617039630589,TSLA,19509732,,,,,,48330,,,1617038730425,1617038730095
2021-03-29 13:40:31.156460-04:00,1617039631120,TSLA,19509734,,,,,,,,,1617038730965,
2021-03-29 13:40:31.692417-04:00,1617039631662,TSLA,19509835,,,,,612.4,48331,,-6.31,1617038731475,1617038731269
2021-03-29 13:40:32.256468-04:00,1617039632221,TSLA,19510205,,,,,612.395,,,-6.315,1617038731977,1617038731519
2021-03-29 13:40:32.768744-04:00,1617039632738,TSLA,19510335,,,,,612.35,48332,,-6.36,1617038732454,1617038732358
2021-03-29 13:40:33.289525-04:00,1617039633261,TSLA,,,,,,,,,,1617038732786,
2021-03-29 13:40:33.812297-04:00,1617039633776,TSLA,19510883,,,,,612.4,48333,,-6.31,1617038733722,1617038733559
2021-03-29 13:40:34.313579-04:00,1617039634283,TSLA,19511184,,,,,612.3747,,,-6.3353,1617038734241,1617038733791
2021-03-29 13:40:34.853671-04:00,1617039634813,TSLA,19511265,,,,,,,,,1617038734411,
2021-03-29 13:40:35.364045-04:00,1617039635331,TSLA,19511693,,,,,612.47,48334,,-6.24,1617038735229,1617038734940
2021-03-29 13:40:35.906177-04:00,1617039635841,TSLA,19512131,,,,,612.33,48335,,-6.38,1617038735683,1617038735680
2021-03-29 13:40:36.437513-04:00,1617039636398,TSLA,19512190,,,,,,,,,1617038736243,
